CustomerId,Surname,Geography,Gender,Age,EstimatedSalary,target
15576550,Ugochukwu,Spain,F,38,112442.63,0
15622230,Cribb,France,F,35,66331.01,1
15653937,McIntyre,Germany,F,53,16657.68,0
15743538,Pickering,France,F,31,20081.3,1
15591740,Fletcher,France,F,54,93820.49,1
15650086,Uchenna,France,M,43,130795.52,1
15718773,Pisano,France,F,32,160129.99,1
15615140,Corson,France,M,36,189969.91,1
15644361,Hooper,France,F,40,9712.52,1
15774536,He,France,F,32,196062.01,1
15618661,Chidubem,France,M,30,125710.53,1
15605020,Schofield,France,M,45,23054.51,1
15762134,Liang,Germany,M,59,170679.74,0
15685279,Somadina,Spain,F,57,181258.76,0
15582849,McIntosh,France,F,51,22835.13,1
15655410,Hinton,Germany,M,49,102397.22,0
15649129,Sal,France,M,32,115950.96,1
15702380,De Luca,Spain,M,64,15876.52,0
15759067,Bromby,Germany,F,37,117690.58,0
15683027,Chang,Germany,M,29,173792.77,0
15597487,Hunter,France,F,35,80992.8,1
15763256,Sheppard,Germany,F,64,189398.18,0
15620111,Fan,France,M,54,56787.8,1
15623053,Muir,Spain,M,40,148309.98,0
15595592,Lai,France,F,59,179673.11,1
15740072,Padovesi,France,F,37,138470.21,1
15778005,Kemp,France,F,39,163798.41,1
15583278,Greece,Spain,F,36,33693.78,0
15601263,Young,Spain,F,48,48545.1,0
15709222,Chukwueloka,Spain,M,34,123427.98,0
15713949,Woods,France,M,40,174183.44,1
15717706,Forbes,France,F,32,17938.0,1
15756071,Kang,France,M,34,90059.04,1
15696564,Nweke,France,M,38,137694.23,1
15657637,Ts'ui,Spain,F,36,65039.9,0
15755863,Milano,Spain,F,49,162858.29,0
15719858,Chao,Spain,F,38,35701.06,0
15688876,Wan,Spain,M,39,18826.06,0
15698528,Napolitani,Spain,F,31,130086.47,0
15770345,Kovaleva,Spain,F,31,143360.56,0
15761506,Russell,Spain,M,19,159920.92,0
15716619,Chiebuka,Germany,F,36,12099.67,0
15788367,Ellis,Spain,M,44,53087.98,0
15709451,Gordon,Germany,F,35,142839.82,0
15640421,Conway,France,F,35,178.19,1
15580068,Buccho,Spain,M,35,105618.14,0
15677123,Aksyonova,Spain,M,37,24734.25,0
15619801,Batty,France,F,33,82245.67,1
15582246,Rowe,Spain,F,45,177695.67,0
15711843,Pisani,Germany,M,40,107961.11,0
15680046,Onochie,Spain,M,36,55207.41,0
15804131,Farmer,Spain,F,53,182633.63,0
15722611,Cameron,France,F,53,51587.04,1
15729224,Jennings,France,F,37,115403.31,1
15811588,Eluemuno,Spain,F,53,186392.99,0
15702138,Swift,France,F,22,44374.44,1
15749799,Pisani,France,F,34,84033.35,1
15752885,Nnonso,France,M,42,82276.62,1
15674932,Cameron,Spain,F,44,177528.92,0
15743828,Stevens,France,M,41,56850.92,1
15642022,Zito,Spain,M,34,47972.65,0
15746461,Taylor,Spain,M,35,104982.39,0
15809991,Ferrari,Spain,M,19,133535.29,0
15787322,Yeh,France,F,41,25571.37,1
15575498,Gould,France,F,39,96075.55,1
15691387,Agafonova,France,M,29,81634.45,1
15765457,Fowler,Spain,M,35,165008.97,0
15666173,Chidumaga,Germany,F,32,138191.81,0
15627377,Sabbatini,France,M,41,99136.49,1
15656683,Johnson,France,M,52,63584.55,1
15679810,Chapman,France,M,39,160532.88,1
15606310,Birk,France,M,71,162683.06,1
15756871,Capon,Spain,M,39,134878.19,0
15610002,Chidubem,Spain,M,41,134626.3,0
15567802,Childs,Spain,F,34,175480.93,0
15745452,Sun,Germany,M,41,174337.68,0
15617252,Lung,France,F,33,172524.51,1
15753248,Tao,France,M,28,25395.83,1
15610755,Napolitano,France,F,33,184856.89,1
15662238,Davis,France,M,37,182624.93,1
15799186,Sagese,France,M,38,192505.62,1
15686941,Hutchinson,Spain,F,26,112507.63,0
15601172,Nelson,France,M,31,177295.92,1
15723858,Schiavone,Spain,M,39,12465.51,0
15615896,Chienezie,Spain,M,39,36122.96,0
15737647,Obioma,Germany,F,77,37836.64,0
15582841,Butusov,France,M,29,34747.43,1
15760090,Pisano,France,M,28,131097.9,1
15588587,Stetson,France,F,36,105280.55,1
15683157,Waring,France,M,26,149653.81,1
15694209,Fanucci,France,F,32,139390.99,1
15655875,Thao,France,F,33,132436.71,1
15805704,Murphy,France,F,32,179705.13,1
15744789,McConnell,Spain,F,32,15796.66,0
15799357,Armfield,France,M,35,142754.71,1
15726153,Fanucci,France,M,31,2578.43,1
15713346,Panina,France,M,24,88992.05,1
15665053,Nixon,Spain,M,52,32936.44,0
15592379,Walker,Spain,F,42,39122.58,0
15692599,Chiemela,France,M,34,191092.62,1
15620758,Martel,Spain,M,30,129149.06,0
15637428,Briggs,France,M,35,13218.6,1
15808389,Iheatu,France,F,79,160589.18,1
15807003,Jennings,France,M,32,179657.83,1
15702912,Ch'en,Spain,F,35,44335.54,0
15590623,Kovalyov,Spain,M,34,29217.37,0
15728078,Yeh,France,M,26,43651.49,1
15708256,Chien,France,M,28,159654.0,1
15582335,Brown,France,F,40,17992.94,1
15649150,Buddicom,France,F,53,141501.45,1
15691647,McGregor,France,F,35,93825.78,1
15668270,Thompson,Germany,F,44,41852.24,0
15624820,Ross,Spain,M,56,97629.31,0
15736254,Ch'ang,France,M,29,37065.66,1
15720814,Warren,Germany,F,36,38614.69,0
15642997,Uspenskaya,France,F,36,87816.86,1
15693200,King,France,F,36,184866.86,1
15624596,Trentini,France,F,23,160176.47,1
15807167,Konovalova,France,M,42,164357.1,1
15660301,Dellucci,Germany,M,70,17818.33,0
15593094,Goddard,France,M,27,142680.64,1
15618239,Neumann,France,F,48,85081.09,1
15574137,Ch'in,Spain,M,35,176450.19,0
15614740,Walters,France,F,41,121967.88,1
15574071,Muravyova,Germany,M,23,127187.04,0
15671148,Barry,Germany,M,33,108313.34,0
15721921,Woolnough,France,M,44,57205.55,1
15717995,Keen,France,M,27,157891.86,1
15632050,Liebe,France,F,41,86927.53,1
15647111,White,Spain,F,22,107753.07,0
15759991,Hunter,Spain,M,36,82158.14,0
15790204,Myers,Spain,F,22,29135.89,0
15686780,Rogova,Spain,F,55,17095.49,0
15640491,Raff,France,F,33,100447.53,1
15783225,Cocci,France,M,54,83470.4,1
15734438,Kanayochukwu,France,F,29,121846.81,1
15688760,Obialo,Germany,F,37,129107.59,0
15768124,Liu,France,F,34,54726.43,1
15661330,Gilbert,France,M,37,116141.72,1
15781272,Coles,France,M,50,124872.42,1
15573888,Ponomaryov,Germany,F,43,186438.86,0
15575858,Bergamaschi,France,M,40,134281.11,1
15645937,Guerin,Spain,M,32,91044.47,0
15702337,Sinclair,France,M,37,74320.75,1
15764537,Dominguez,France,M,43,9704.66,1
15619616,Costa,France,F,33,128600.49,1
15585133,Wei,Spain,F,27,6468.24,0
15573971,Mills,France,M,44,57898.58,1
15579433,Pugh,Spain,M,29,192120.66,0
15777045,Price,Spain,F,44,164213.53,0
15611580,Wood,Spain,M,33,117547.76,0
15614778,Robertson,France,M,31,26149.25,1
15771750,Sawtell,Germany,F,36,9181.66,0
15593280,Yuryeva,Germany,M,43,166588.76,0
15569274,Pisano,Germany,M,49,195053.58,0
15654408,Kharitonova,Spain,M,41,85787.31,0
15657468,Simmons,Germany,F,53,102428.51,0
15614213,Muramats,France,M,37,71175.94,1
15589869,Tang,France,M,49,166440.32,1
15693205,Peng,Germany,F,41,148848.76,0
15797113,Bevan,Spain,F,34,140286.69,0
15676958,Zito,Germany,M,34,104220.5,0
15739592,Sokolov,Germany,F,51,70778.63,0
15656263,Teng,Spain,M,29,65868.28,0
15636872,Amadi,France,F,32,171482.56,1
15589435,Davide,France,M,31,143204.41,1
15640464,Parkes,France,M,41,28427.84,1
15723851,Mazzanti,Spain,M,40,78387.32,0
15722122,Findlay,France,F,40,161076.92,1
15696852,Hsu,France,F,32,54277.45,1
15634936,Chukwukadibia,France,M,41,137180.95,1
15575935,Baxter,France,M,59,21063.71,1
15634491,Kung,France,M,30,152210.81,1
15628530,Booth,France,M,42,88890.75,1
15678720,Evans,France,F,44,190534.76,1
15627999,Kung,Spain,M,30,83090.35,0
15571244,Tung,Spain,F,33,141426.78,0
15739931,Yuan,France,M,34,51358.66,1
15806256,Jackson,France,M,48,88703.04,1
15787258,Ross,Spain,F,29,116696.77,0
15706463,Yang,France,F,36,7156.09,1
15691004,Yu,Spain,M,37,49161.12,0
15792228,Onwumelu,France,M,60,126743.33,1
15733447,Gay,France,F,51,65390.46,1
15679062,Morrison,Germany,F,47,138835.91,0
15594409,Belov,France,M,45,36154.66,1
15613816,Mao,Spain,F,39,59755.14,0
15681991,Walsh,France,M,32,125302.64,1
15796074,Bruno,France,F,36,94274.72,1
15625941,Gray,Spain,F,50,102260.16,0
15615016,Maurer,France,M,33,136028.97,1
15748414,Chiang,Spain,F,33,110114.38,0
15751203,Cattaneo,France,M,26,100442.22,1
15662658,Grieve,Germany,M,34,193597.94,0
15574868,Lowell,Germany,M,36,1871.25,0
15790282,Trentino,Germany,M,58,42831.11,0
15762927,Sung,Germany,F,36,182156.86,0
15803456,Yen,France,F,40,151648.66,1
15771857,Philipp,Spain,M,39,146738.83,0
15700601,Dynon,France,M,34,12148.2,1
15569670,Alexeyeva,Germany,M,30,118029.09,0
15772341,Hs?eh,Germany,M,81,50783.88,0
15661548,Ferri,France,F,29,129891.66,1
15787597,Hsu,Germany,F,31,9904.63,0
15806913,Bishop,France,F,54,63213.31,1
15804862,Toscani,Germany,M,43,137565.87,0
15792986,T'ao,Germany,M,24,17185.95,0
15625632,Philip,France,M,36,143783.46,1
15727703,Li Fonti,Germany,M,34,36823.28,0
15606273,Rene,France,M,37,154957.66,1
15799652,Daigle,France,F,38,31892.82,1
15715047,Joshua,Spain,M,43,191084.4,0
15784687,Simmons,France,M,36,179718.17,1
15615322,Jamieson,Spain,M,43,159823.16,0
15722072,Hou,France,M,53,114110.97,1
15646784,Cochran,France,F,31,60993.23,1
15644692,Bibb,France,F,47,66408.01,1
15670354,Jen,France,F,62,136398.9,1
15716357,Corran,Spain,F,39,140709.25,0
15786717,He,France,M,36,8555.73,1
15771383,Loggia,Germany,F,45,115022.94,0
15649793,Lovely,France,M,20,187638.34,1
15731543,Becker,Spain,M,58,3829.13,0
15684516,Plascencia,Spain,M,34,119357.93,0
15677249,Somadina,Spain,M,42,192175.52,0
15581525,Walker,Germany,M,33,128841.31,0
15628420,Alekseeva,Spain,M,33,150422.35,0
15600478,Watson,France,M,39,188187.05,1
15594502,Zotov,France,M,37,1775.52,1
15784361,Williamson,Spain,F,46,85086.78,0
15767626,Carpenter,France,M,42,3797.79,1
15632521,Cattaneo,Germany,M,45,150856.38,0
15665088,Gordon,France,F,42,90537.47,1
15652084,Boni,France,M,40,166370.81,1
15574761,Lynch,France,F,41,178994.13,1
15729515,McCarthy,France,M,36,195681.43,1
15682070,Davies,France,M,64,53277.15,1
15743817,Hargreaves,Germany,M,40,172490.78,0
15572158,Blackburn,Spain,M,41,11819.84,0
15584477,K?,Spain,F,35,82900.25,0
15614893,Meng,Spain,M,38,82709.8,0
15665963,Cattaneo,Spain,M,30,180593.45,0
15612524,Hunt,Germany,M,41,172363.41,0
15596962,Owens,France,F,24,91195.12,1
15744942,Steele,Spain,F,55,108987.25,0
15573278,Kennedy,France,M,39,44265.28,1
15717056,Pan,Germany,F,25,116613.26,0
15795881,Alexander,Spain,M,35,148527.56,0
15758939,Bray,Germany,M,35,84239.46,0
15792250,Nnabuife,Germany,F,45,62002.04,0
15740406,Padovesi,Germany,M,38,46044.48,0
15768137,Bray,Spain,F,23,169669.33,0
15569120,Lucas,France,M,30,156346.84,1
15723721,Tinline,France,M,30,157711.18,1
15777122,Esomchi,France,F,31,89087.4,1
15742681,Liao,Germany,M,26,8742.36,0
15582090,Iroawuchi,Spain,F,36,117038.96,0
15711254,Retana,France,F,35,164241.67,1
15775067,Fang,France,M,47,137720.56,1
15602851,Ozioma,France,M,40,106.67,1
15802857,Robson,Spain,F,33,1539.21,0
15701175,Bruno,France,F,33,59659.53,1
15783019,Price,France,F,62,173586.63,1
15728912,Swanson,France,F,44,126033.9,1
15585580,Chang,Germany,F,52,62808.93,0
15583480,Morgan,France,F,36,147007.33,1
15620341,Nwebube,Germany,M,44,196261.64,0
15613886,Trevisan,Spain,M,43,44560.17,0
15792916,Ositadimma,Spain,F,40,18917.95,0
15710408,Cunningham,Spain,F,38,4525.4,0
15598695,Fields,Germany,F,68,93112.2,0
15649354,Johnston,Spain,M,35,9658.41,0
15737556,Vasilyev,France,M,43,182627.25,1
15671610,Hooper,France,M,36,13177.4,1
15625092,Colombo,Germany,F,57,43568.31,0
15741032,Tsao,France,M,48,117830.57,1
15750014,Chikere,Germany,F,37,117396.25,0
15784761,Ballard,Spain,F,46,96929.24,0
15768359,Akhtar,France,M,36,36275.94,1
15805769,O'Loughlin,Spain,M,33,116706.0,0
15719508,Davis,Germany,M,49,168080.53,0
15609011,Barry,Spain,M,47,25887.89,0
15703106,K'ung,France,M,40,122488.59,1
15626795,Gorman,France,F,40,113171.61,1
15773731,John,Spain,F,35,100365.51,0
15756196,Tsou,France,M,50,124151.37,1
15687903,Okonkwo,France,F,29,112664.24,1
15777599,Esposito,Germany,M,34,183494.87,0
15754577,Boni,France,F,51,198810.65,1
15584113,Pratt,Germany,F,53,131259.6,0
15669589,Page,Germany,F,68,116471.14,0
15632793,Wilkinson,France,F,29,15336.4,1
15711130,Tseng,France,M,45,99593.28,1
15615254,Clark,France,M,40,170514.21,1
15720583,Finch,Germany,F,44,34265.08,0
15780432,Shen,France,M,37,106977.53,1
15673223,Hou,France,M,44,164287.86,1
15807989,Wall,Germany,M,37,25292.53,0
15761168,Manna,France,F,38,51820.87,1
15651272,Reyes,France,M,38,81452.29,1
15812832,Jideofor,Germany,M,33,1354.25,0
15680517,Sal,Germany,F,34,71379.92,0
15750569,Iweobiegbunam,Germany,F,46,154137.33,0
15690743,Shao,France,F,61,64308.49,1
15627741,Heath,Germany,F,29,31613.35,0
15712121,Chidimma,Spain,M,34,27738.01,0
15805429,Murray,Germany,M,59,163570.25,0
15814923,Sullivan,Spain,M,38,193878.51,0
15589230,Wu,France,F,63,147545.65,1
15775490,Downie,France,F,38,195906.59,1
15749727,Chukwufumnanya,Spain,M,50,178458.86,0
15619238,Allan,Spain,M,29,156125.72,0
15593468,Findlay,France,F,33,11159.19,1
15718454,Ch'eng,Spain,F,44,45738.94,0
15789498,Miller,France,M,30,140650.19,1
15744691,Tsai,France,F,29,4733.94,1
15708289,Graham,Spain,M,25,10579.72,0
15790412,Norton,Spain,M,26,179655.87,0
15741416,Yegorov,France,M,42,77502.56,1
15598894,Holt,Spain,M,38,145759.93,0
15663294,Kao,France,M,32,56246.72,1
15572728,Ross,Spain,M,36,151335.24,0
15706729,Hsiao,France,M,38,179833.45,1
15674433,Allan,Germany,F,28,191627.85,0
15641170,Liang,Spain,M,36,173016.46,0
15806284,Briggs,Spain,M,31,58469.75,0
15690958,Cantrell,Germany,M,23,28038.28,0
15606386,Wang,Germany,F,46,159576.75,0
15682322,Aksenov,France,M,37,151280.96,1
15579915,Glennon,France,M,29,139953.94,1
15681928,Yancy,France,F,35,105407.79,1
15734005,Mazzi,France,F,42,56865.62,1
15650432,Liu,Germany,M,41,198072.16,0
15592578,Nucci,Spain,F,41,137791.18,0
15671243,Y?,France,F,47,103787.28,1
15775709,Nucci,France,F,27,30912.89,1
15702631,Tang,France,F,26,78651.55,1
15602282,Kao,Germany,F,45,123309.57,0
15717879,Chen,Spain,F,79,174118.93,0
15740878,Yao,Spain,F,29,85736.26,0
15794468,Tsou,France,F,42,121138.77,1
15773277,Barnes,France,M,35,84199.78,1
15572657,H?,France,M,29,181224.56,1
15800295,Cruz,Germany,M,34,141230.07,0
15672397,Smith,France,M,38,158111.71,1
15684921,Onuchukwu,Spain,M,25,130639.01,0
15720676,Bukowski,France,F,37,17040.82,1
15731829,Simmons,France,M,34,25662.27,1
15732672,Stewart,Spain,M,35,193360.69,0
15692406,Gow,France,M,37,121485.1,1
15764405,Williams,France,M,29,162452.65,1
15757537,Francis,France,F,31,141137.53,1
15793307,Calabresi,Spain,F,41,185541.2,0
15660679,Chimaobim,Spain,F,38,118383.18,0
15666856,Chikwendu,France,M,49,8214.41,1
15687372,Padovesi,Germany,M,49,46521.45,0
15667289,Henderson,Spain,M,50,10772.13,0
15624641,Kharlamova,Spain,M,43,199290.68,0
15734610,Onio,France,M,42,85983.54,1
15631882,Yeh,Germany,M,45,129870.93,0
15642709,Feng,France,F,30,63158.22,1
15811026,Norman,Germany,M,43,171070.52,0
15596303,White,France,F,39,53222.15,1
15787255,Manfrin,Germany,F,55,179834.45,0
15617166,Ritchie,France,M,37,114514.64,1
15742442,Udegbulam,Spain,F,46,139162.15,0
15758692,Kao,France,F,29,50249.16,1
15568238,Diaz,Spain,M,20,113469.65,0
15730353,Olisaemeka,Germany,M,29,147484.13,0
15731555,Ross-Watt,Germany,F,45,191448.96,0
15582404,Miller,Spain,F,26,119381.41,0
15721462,Shubin,Spain,F,58,33277.31,0
15632899,Nwankwo,Spain,M,20,73107.53,0
15808526,Cartwright,Germany,F,58,96590.39,0
15694349,Ngozichukwuka,Spain,M,44,6923.11,0
15718465,Sadler,Germany,M,51,176403.33,0
15682995,Azuka,France,F,32,64349.6,1
15584776,Shen,Spain,F,37,116097.26,0
15777772,Whittaker,Spain,M,55,29861.13,0
15576156,Abazu,Spain,F,28,48426.98,0
15646756,Murphy,France,F,33,32770.56,1
15742886,Ford,France,M,26,117060.2,1
15586135,Gratwick,Spain,F,28,136197.65,0
15616152,Pai,France,F,47,27438.83,1
15721460,Lorenzo,France,M,60,192156.54,1
15727317,Brady,Germany,F,49,69409.37,0
15649536,Wong,Germany,M,38,58440.43,0
15754929,Douglas,France,M,31,192519.39,1
15572051,Kennedy,France,M,40,144874.67,1
15668142,Chang,France,M,37,175373.46,1
15701176,Brown,France,M,26,440.2,1
15708422,Hsiung,Spain,F,35,76637.38,0
15655632,MacDonald,France,M,27,49480.66,1
15744606,Davidson,Spain,M,29,10417.87,0
15612140,Milano,Spain,F,46,67976.57,0
15656086,Bovee,Spain,M,54,140929.98,0
15655298,Lewis,Spain,F,54,47139.06,0
15644796,Dyer,Spain,F,38,126241.4,0
15726250,Hsia,France,F,38,22614.19,1
15764432,Hicks,Germany,F,42,48498.19,0
15631721,Millar,Germany,M,38,103511.26,0
15707479,Fan,France,M,40,122073.48,1
15579826,Young,France,F,66,65535.56,1
15668104,Kerr,Spain,M,37,160060.9,0
15641604,Frolova,France,F,55,155879.57,1
15587240,Vasilyev,France,M,40,194416.58,1
15680767,Sabbatini,Germany,F,64,21630.21,0
15601594,Ifeanacho,France,F,51,157143.61,1
15589969,Capon,France,M,34,52796.31,1
15703728,Chieloka,Spain,M,47,121798.52,0
15617790,Hanson,France,F,29,41104.82,1
15662500,Ts'ao,Spain,M,32,10604.48,0
15778526,Bradshaw,Spain,F,48,78563.66,0
15670584,Nkemakolam,Spain,M,31,170821.43,0
15748069,Clunie,France,F,25,113266.09,1
15680597,Cover,Germany,M,38,171768.76,0
15628992,Esposito,Germany,M,32,54416.18,0
15719624,Hodgson,France,F,38,130755.34,1
15812767,Harvey,Spain,M,70,141180.66,0
15689201,Dobie,France,F,49,183421.76,1
15614716,Okwudilichukwu,France,F,37,132770.11,1
15683618,Dyer,France,F,35,24400.37,1
15799631,Chase,Spain,M,36,180318.6,0
15692259,Baresi,France,F,29,111565.45,1
15590966,Lo,Germany,F,42,2002.5,0
15656426,Tyler,France,F,42,82565.01,1
15675256,Ts'ui,Spain,M,33,121789.3,0
15751185,Aparicio,Spain,F,50,193785.87,0
15789582,Macleod,France,M,55,64593.07,1
15651103,Sal,Spain,F,69,196993.69,0
15672299,Yeh,France,M,44,175518.31,1
15772250,Udegbunam,Spain,M,46,17268.02,0
15763922,Alexandrov,France,M,31,60901.72,1
15633870,Ozioma,France,F,36,100750.03,1
15624323,Atkins,France,M,36,195224.91,1
15688612,Campos,France,M,33,3510.18,1
15694644,Wood,Spain,F,43,81250.79,0
15587174,Kerr,France,M,29,91844.14,1
15579559,Chienezie,Spain,M,30,80676.83,0
15775430,Tsou,Germany,M,31,129912.74,0
15623695,McKinnon,France,F,31,142029.17,1
15760849,Nwachukwu,France,M,39,137651.6,1
15813095,Nwebube,France,M,37,33877.29,1
15705281,Burt,Spain,M,38,78744.39,0
15812594,Ross,France,M,34,96734.46,1
15626322,Lees,Spain,F,29,164756.81,0
15723105,Feetham,France,F,28,164394.65,1
15588449,Chuang,Spain,F,27,162501.83,0
15794849,Aitken,Germany,M,22,10541.38,0
15620000,Chambers,Germany,M,34,59325.21,0
15799720,Coburn,Spain,M,43,178187.28,0
15711287,Ahmed,Spain,F,35,142626.49,0
15613102,Ogochukwu,France,F,31,181893.31,1
15621440,Soto,France,M,38,156858.2,1
15677146,Obiajulu,France,F,28,33074.51,1
15801169,Yegorova,Germany,F,39,50072.94,0
15722425,Lucchese,France,M,32,111340.36,1
15682421,Talbot,France,F,30,100496.84,1
15691910,Lu,Spain,M,30,101371.05,0
15721779,Arnold,Spain,M,41,180934.67,0
15579548,Nicholson,Spain,M,36,105152.17,0
15681075,Chukwualuka,France,F,58,706.5,1
15607884,Wallace,France,F,39,101168.9,1
15767757,Pisano,Spain,F,29,6795.61,0
15791550,Kelly,France,M,27,196111.35,1
15658589,Brady,Spain,M,38,171960.76,0
15670822,Palmer,France,F,22,177497.4,1
15629744,Tan,France,F,71,147995.96,1
15660768,L?,France,M,40,36209.1,1
15726310,Mordvinova,Spain,F,27,143614.01,0
15641298,Corones,Germany,M,42,14828.54,0
15625675,Clements,France,M,36,154775.7,1
15713354,Morrice,Germany,F,22,70529.0,0
15633866,Hsiung,Germany,M,30,57896.27,0
15704231,Barrett,France,F,33,69759.91,1
15735400,Kanayochukwu,France,M,28,89938.08,1
15632826,Tardent,France,M,38,89578.32,1
15751022,Bowhay,Germany,F,37,73464.88,0
15664737,Lei,Spain,F,38,138542.87,0
15681126,Baker,Spain,F,38,161888.63,0
15738954,Pisano,France,M,35,86937.2,1
15662263,Castillo,Germany,M,22,42241.54,0
15621611,Gibson,Germany,M,55,121207.66,0
15783752,Lindsay,Germany,M,29,102930.46,0
15709474,Macnamara,Germany,F,57,65121.63,0
15701280,Romano,France,M,24,78498.04,1
15671104,Aksakova,Spain,M,43,104769.96,0
15796434,Farnsworth,France,M,28,96498.14,1
15781505,Giordano,France,M,20,38691.34,1
15625819,Arnold,France,F,38,164804.02,1
15753174,Thompson,Germany,M,37,104152.65,0
15654067,Koch,Spain,F,29,88866.92,0
15724719,Jones,France,F,22,129890.94,1
15624695,Otitodilinna,Spain,F,72,179258.67,0
15718216,Fleetwood-Smith,Spain,M,43,72051.44,0
15586300,Chinonyelum,France,M,66,74580.8,1
15783349,Montague,Spain,M,39,123995.15,0
15725767,Milani,France,M,23,38960.59,1
15791925,Palermo,France,M,29,94951.27,1
15793585,Anderson,France,M,35,56642.97,1
15576641,Crawford,Germany,M,40,50783.1,0
15749519,Lin,France,M,38,9149.96,1
15684960,Yewen,France,F,46,21006.1,1
15591286,Simmons,Germany,F,49,33759.41,0
15668323,Mbadiwe,France,F,41,196622.28,1
15608528,Munro,France,F,68,176353.87,1
15645184,Graham,France,M,29,176943.59,1
15702566,Lombardo,Spain,M,26,177966.24,0
15660840,Kalinin,France,M,30,162198.32,1
15750811,Woodward,Germany,M,44,197643.24,0
15733842,Pirozzi,France,F,24,60420.07,1
15581526,Iweobiegbulam,France,M,41,70550.0,1
15662751,Piazza,Germany,F,40,198798.44,0
15684319,Baranova,Germany,F,37,126310.39,0
15702190,Fan,Spain,M,43,64515.5,0
15588517,Sun,France,M,38,158580.05,1
15801863,Marino,France,F,32,129353.21,1
15584271,Donaldson,France,M,59,137273.97,1
15700366,Burton,France,M,39,171575.54,1
15804038,Quinn,France,M,44,96528.0,1
15720820,Sabbatini,Germany,F,24,64421.02,0
15743759,Brooks,France,M,39,158444.61,1
15749947,Black,France,F,44,66548.58,1
15670496,Schwartz,Spain,F,27,108008.05,0
15746664,Ts'ui,Spain,M,20,128268.39,0
15745533,Sargent,France,F,63,37464.0,1
15761497,Udinesi,Spain,F,48,157381.14,0
15628600,Lee,Germany,F,31,194257.11,0
15627002,Taylor,France,M,38,139059.05,1
15614635,Kepley,France,M,52,40893.61,1
15731281,Ozuluonye,Germany,F,35,40261.49,0
15814022,Lassetter,France,F,26,46203.31,1
15659194,Mishina,France,M,30,13126.9,1
15745030,Trevisano,Germany,M,41,165675.01,0
15691817,Iloerika,Spain,F,44,5459.07,0
15707488,Tan,France,F,27,131919.48,1
15784700,Chikelu,France,M,31,182372.35,1
15710397,Lin,France,M,26,147600.54,1
15687648,Nicholson,France,M,28,92865.41,1
15732281,Ugoji,Germany,M,34,67142.97,0
15607230,Michel,Germany,M,33,65611.01,0
15567630,Bruce,Germany,M,40,138564.48,0
15587507,Feng,France,M,47,187391.02,1
15733904,McDonald,France,M,32,33656.35,1
15709511,Watt,France,M,43,100618.17,1
15579616,Goodwin,France,F,42,198134.9,1
15694852,Arcuri,France,M,29,50368.87,1
15589924,Rapuluolisa,Spain,F,40,108787.0,0
15799300,Kao,Germany,M,31,33099.41,0
15731330,Tsui,Spain,F,40,124550.88,0
15694129,Summers,Germany,F,28,5159.21,0
15620372,Cross,Spain,M,31,48228.1,0
15744622,Osorio,France,M,32,108798.36,1
15799815,Bobrov,Germany,F,23,21085.12,0
15759250,Barnett,Germany,M,51,28922.25,0
15732643,Pike,Spain,F,53,62514.65,0
15690540,Gearheart,Spain,F,41,177506.66,0
15803078,Bruno,Spain,F,38,90605.05,0
15652180,Egobudike,France,M,30,132029.95,1
15741195,Okechukwu,Spain,M,19,176903.35,0
15743490,Zikoranachidimma,Germany,F,56,29239.29,0
15575510,Milanesi,France,F,32,153662.88,1
15732610,Ahern,France,F,28,154389.18,1
15602909,Dickson,Spain,F,41,166224.39,0
15734058,Anayochukwu,Germany,M,32,21646.2,0
15801788,McDonald,Germany,F,29,171037.63,0
15702462,Fiorentini,Spain,F,44,112649.22,0
15683416,Russo,Germany,M,51,193014.26,0
15794187,Young,France,M,36,118120.88,1
15792989,Bianchi,France,F,71,25650.04,1
15613734,Fallaci,France,F,33,113048.79,1
15606177,Crawford,France,M,39,87372.49,1
15636700,Marsh,France,M,39,146651.99,1
15645766,Kosisochukwu,Spain,M,25,8227.91,0
15671345,Piccio,Spain,F,42,57034.35,0
15652469,Nevels,France,M,27,93003.21,1
15749638,Kaodilinakachukwu,France,F,51,165574.54,1
15728706,Amaechi,France,F,49,13566.48,1
15735439,P'an,Spain,F,31,82796.29,0
15778696,Ikemefuna,Spain,F,36,119830.08,0
15624744,Tai,Germany,M,42,72155.85,0
15584338,Winn,France,F,40,62762.12,1
15726178,Hardy,Spain,F,48,183235.33,0
15794939,Chiu,France,F,72,105206.48,1
15788068,Lopez,Germany,M,45,22512.44,0
15572956,Steen,France,M,36,122305.91,1
15780386,Ferri,Spain,M,40,173617.09,0
15791114,Yegorova,France,M,37,160670.37,1
15708046,Knowles,Spain,M,31,158958.9,0
15719779,May,Germany,M,25,93073.04,0
15591550,Bianchi,Spain,M,36,67238.01,0
15639368,Pipes,France,M,25,172576.56,1
15699830,Doherty,France,F,40,122580.48,1
15569264,Yobanna,France,M,32,149043.78,1
15595158,Hsu,Germany,M,31,105218.45,0
15599126,Russell,France,F,43,78463.99,1
15650575,Payne,Spain,F,59,160849.43,0
15641490,Windsor,Germany,F,25,87834.24,0
15680234,Bray,Germany,M,27,166317.71,0
15592230,Seleznyov,France,M,41,137309.06,1
15626212,Wark,France,M,29,166984.44,1
15700627,Y?,Germany,F,46,166996.46,0
15782641,Brown,Spain,F,29,188022.44,0
